author,text,likes,published_at
@danijaadi1419,👊👊👊,0,2025-07-28T17:23:08Z
@fredricklee3311,The guy is mysterious 😂😂😂,3,2025-07-28T17:23:03Z
@jackymbaya9812,Dee eyes beautiful,3,2025-07-28T17:22:49Z
@Faii619-y5z,walaii hii love yao ni tight ❤❤❤,3,2025-07-28T17:22:32Z
@artkibe,Huyu ndo man of the house asaaa😂😂😂 Ngumi mbilii mse 👊👊,3,2025-07-28T17:22:26Z
@maryannndungu8746,Tungeletewa translator jameni,2,2025-07-28T17:21:23Z
@christophermutuku8644,London locked in,2,2025-07-28T17:21:15Z
@esmuhika7631,"Patelo na Dee season 100 , Episode 30 finally is here😅",1,2025-07-28T17:21:14Z
@adokafrankline,22:58😂😂😂😂😂😂 siku zombo,4,2025-07-28T17:21:13Z
@nellysharon7725,😂😂😂😂🎉,1,2025-07-28T17:20:57Z
@PerisKihonge-si9ry,Inn,0,2025-07-28T17:20:46Z
@RashidAli-v7n2f,Flex obinna,0,2025-07-28T17:20:36Z
@tashairene7655,29 huyu mama mzee hadi shingo iko na wrinkles...😂😂😂,1,2025-07-28T17:20:34Z
@phanoh9659,I just love this girl and the husband they love each other right,0,2025-07-28T17:20:02Z
@gathirujimnah187,Bro ametema chavez?😮,0,2025-07-28T17:19:29Z
@philipojwang8907,"Obinna huwezangi anza tu interview uende straight to the point. Hii intro yako ya macable sijui mic iko sawa, huudhi mbaya,",275,2025-07-28T17:19:22Z
@gitongakariuki-d2c,Captain Morgan shouldn't miss chance,0,2025-07-28T17:18:58Z
@Itslit-i7i,Uughh napenda hii couple ❤,2,2025-07-28T17:18:53Z
@rabukaraumwa9131,"Kijana akienda rehab, he's very handsome and can okoa mbogi pia",15,2025-07-28T17:18:39Z
@tamutummytreats3371,"partello ameangukia Bibi,she's so chilled 💕💕",74,2025-07-28T17:18:03Z
@ElizabethOyagi-d7e,"Eti mtoi wa kwanza ako na 20 years na wamejuana tu, 2years ago 😂😂😂😂😂",11,2025-07-28T17:18:02Z
@BettyNamunyika,This lady is in her 40s  early 50s,10,2025-07-28T17:18:00Z
@PearlZahara-b7h,Hawa watengeneze youtube channel yao wallai😊 I'm so invested,134,2025-07-28T17:17:59Z
@spicefyah1523,Mchele na kebab😂😂😂😂,1,2025-07-28T17:17:41Z
@julles674,Mnisa ni nini guys😢,1,2025-07-28T17:17:32Z
@EverlyneKimuli,Every girl deserves a love like this once in her lifetime!!,133,2025-07-28T17:17:32Z
@rosenjonge706,Mungu siku zote  ❤,6,2025-07-28T17:17:17Z
@Njos254,Akuje westlands tumuonyeshe awache  kuwekwa na mmamaaa😅😂,5,2025-07-28T17:17:05Z
@emilywilly2306,Huyu akiwekwa pamoja na cartelo baaas obina shw inaungua,1,2025-07-28T17:17:03Z
@Danteirungu,Bois anabanja sana,2,2025-07-28T17:16:56Z
@stellawanjiku3359,The only show and couple yenye watuhawaja complain ty really waited for it siku zombo 😂,5,2025-07-28T17:16:20Z
@ayee382,She’s sooo pretty and chill❤❤❤ Gorgeous girl,3,2025-07-28T17:15:00Z
@AbiudMatire,"prayer,bidii,gym this guy is a real g🧢",46,2025-07-28T17:14:24Z
@ElvicKamau,amesema anachezanga golf nikajua ni tajiri😂😂,178,2025-07-28T17:14:12Z
@mercywairimu5328,Woow this was a nice show ❤❤❤,1,2025-07-28T17:14:10Z
@lilianjepkogei2351,I love this family walai nimekuja uku juu yako bro,4,2025-07-28T17:13:32Z
@marywangari-bm8fp,The interview I will keep on watching ❤❤  KI SA JAH 🙏🙏,7,2025-07-28T17:13:28Z
@cateachieng6892,Hi,1,2025-07-28T17:13:09Z
@BrianOwino-b4,Gheto love ...so amazing ❤,3,2025-07-28T17:12:32Z
@benardmbithi5848,hawa couples wako baked kuliko mikate za Elliot,0,2025-07-28T17:12:25Z
@simplylisa6896,I feel like the lady is a mafia,2,2025-07-28T17:12:20Z
@kamahkazi1801,hizo chwom mbaya ndo zetu 😂,0,2025-07-28T17:12:15Z
@2464hellen,Mjamaa ni Mnisa kweli hadi Dee amekaa tuu kama flower vase hapo yaani anaskiza tuu,2,2025-07-28T17:12:03Z
@ElizaLongo-cm6rc,Captain morgan 😂😂😂,0,2025-07-28T17:11:43Z
@lilianjepkogei2351,Anaskia kunyora,0,2025-07-28T17:11:42Z
@sfgh45,Nani anawatch sahii akicheka😂😂,0,2025-07-28T17:11:37Z
@Karen871,This couple is lit❤❤❤❤❤❤,4,2025-07-28T17:10:59Z
@RosebellMwangi-x3b,Huyu anachorea sana naye500000m aaiiiii😂😂😂😂😂😂,0,2025-07-28T17:10:47Z
@julietvchannel3391,Weeeh hii show ni noma the more you give it attention the more you get confused🤣🤣🤣,6,2025-07-28T17:10:44Z
@shikshiro9745,Amazing,0,2025-07-28T17:10:42Z
@SharonJebet-e9d,Pesa wewe naona face lift innit weh,1,2025-07-28T17:10:41Z
@sophierobert7941,"Hii couple iko top ❤ msichana mrembo akona pesa, bwana akona akili zake timamu 😂😂😂. What more is needed for eternal love",207,2025-07-28T17:10:32Z
@BlueivyShii-hb5qr,Love like this,0,2025-07-28T17:10:24Z
@alekings8236,Partelo My G 👊👊,0,2025-07-28T17:10:23Z
@2464hellen,Carolite mpaka mtu anaskia kinyevuu nyevuu kumcheki yayeee,0,2025-07-28T17:10:16Z
@Gardiolar,Patelo Yuko on 🔥,0,2025-07-28T17:10:02Z
@blac.savage2003,Hawa watu wanapendana mbayaaa😂hata mimi i want love like this,0,2025-07-28T17:09:37Z
@2464hellen,Coins make noise..mjama anajifanya tuu ordinary in reality ni chicken,1,2025-07-28T17:09:25Z
@annwarutere1535,Nko hapo kwa captain morgan😂😂😂😂😂😂😂😂bana,0,2025-07-28T17:09:15Z
@julietingumba7280,Hii lazima ningewatch yote😅,0,2025-07-28T17:08:53Z
@lulumsuper6623,I was waiting for this like shit,0,2025-07-28T17:08:30Z
@NicholasKariuki-f8m,Ata death haiwezi watenga,0,2025-07-28T17:08:16Z
@fabulously_chic,I love their love ❤😂,0,2025-07-28T17:08:08Z
@calvinGuandaru,Noma,0,2025-07-28T17:07:59Z
@abbykariuki9493,❤❤❤,0,2025-07-28T17:07:59Z
@blessednimo237,Patelo is a vibe,0,2025-07-28T17:07:25Z
@justjoan1856,"Msione amenyamaza saaaana,she's running the show!!! And am impressed!!!!!",254,2025-07-28T17:06:55Z
@TheNamwayas,Am officially old,0,2025-07-28T17:06:50Z
@MadamderivedTycoon,"Obinna: how much did the wedding cost? 
Patello: 500 million ( becomes very serious and does not maintain eye contact)
Obinna: Aje?
Patello: Ivo tu

Damnnnn this guy😭
But as much as ako into the mamas interest mpaka anajua handicap za golf , anabamba😂",1,2025-07-28T17:06:36Z
@bilhahmogaka,"Hawa kuwahost si expensive ,shots za county hapo kwa glass",0,2025-07-28T17:06:24Z
@gracekirigo,Ati ni Morio and Juliet 😅,0,2025-07-28T17:06:16Z
@AnthonyMwangii-f4h,Kama umeona Queen of the South ndio utaewa utangam🔥🔥🔥,140,2025-07-28T17:06:00Z
@Rameshsaxenak,The guy is cool😂😂,1,2025-07-28T17:05:45Z
@lulumsuper6623,"We are all here, Jeso",1,2025-07-28T17:05:05Z
@Takhbib,Ndo kuingia sasa all eyes on me😂😂,1,2025-07-28T17:04:56Z
@empress6773,Ukimskiza anamake sense lakini weed punguza jo😂,0,2025-07-28T17:04:51Z
@wambuimaina3159,"Omba ,piga bidii,piga tizi😂😂😂😂",0,2025-07-28T17:04:35Z
@Michaelkariuki-j5z,Here we go,0,2025-07-28T17:03:35Z
@GlowyG7,He loves her so much it's so evident 🥹❤️,67,2025-07-28T17:03:30Z
@Antonytrivetphotography,Hata death haiwezi... eternal love,12,2025-07-28T17:03:08Z
@Money_gazzler,Pia me nadai love like this 🎉❤,1,2025-07-28T17:03:01Z
@EricMumo-i9u,Enyewe machura zii,0,2025-07-28T17:02:40Z
@MercyLydia-mf8gy,"Obinna... your normal day 
Patello....Mimi mambo yangu huwezi jua😂😂",72,2025-07-28T17:02:39Z
@Oblock_Ny,Nimeacha ikiwa 16.5k,10,2025-07-28T17:01:59Z
@blessednimo237,😂😂,0,2025-07-28T17:01:34Z
@kayaggie090,Haroo😂😂😂,0,2025-07-28T17:00:56Z
@benardmbithi5848,"my day is made. Partello wa kudumu,siku zombo",1,2025-07-28T17:00:54Z
@doublem5964,500Million ametudanganya😂,2,2025-07-28T17:00:54Z
@MaryNgigi-k9b,Apo Kwa online business apana😂😂,0,2025-07-28T17:00:39Z
@njeri-v7d,😂🎉🎉🎉❤mambo ni live,1,2025-07-28T17:00:35Z
@eunicenaserian7382,"Age is just a number then genz waoleki, bro good luck in your marriage journey 😊.",0,2025-07-28T17:00:30Z
@reginawanjiku1411,Hello obinna,0,2025-07-28T17:00:29Z
@Chechegameline,I have never been focused on a video like today😅😅😅,6,2025-07-28T17:00:23Z
@kinarawao4752,😂😂500 million zimeshika mbaya,0,2025-07-28T17:00:14Z
@ephraimokeyo80,Patelo is smart,2,2025-07-28T17:00:11Z
@amunavi110,😂alisema bladder,0,2025-07-28T16:59:39Z
@AgnesMuthoni-hf3rg,Kabisaa wakudumu atadumu❤i love that💯💯,1,2025-07-28T16:58:49Z
@mercygatwiri9759,Wueeh hii ni moto wakuu😂😂,1,2025-07-28T16:58:45Z
@RosebellMwangi-x3b,29 amechorea,0,2025-07-28T16:58:32Z
@phfoi,Nimechelewa ama,0,2025-07-28T16:58:27Z
@WinnieSyombua-ka,"Obinna:nyi ushida pamoja 
Petelo: movement Ni jamo😂😂😂😂😂",110,2025-07-28T16:58:09Z
@carenjtanui2044,Weuh hii mapenzi imenibamba  walai tena God bless their union ❤❤❤,15,2025-07-28T16:58:07Z
@dennoh-m3t,Mchimba mauti huingia mwenyewe😅wakudumu watadumu😂,1,2025-07-28T16:57:31Z
@eddykaranja9701,Mchele na kebab..... Iyo imenitoa ndaki😂😂😂 congratulations to the patelos 🎉,7,2025-07-28T16:57:13Z
@shirikitashree3141,Me pia nadai love like this weeh❤❤❤❤,1,2025-07-28T16:57:13Z
@EmmaOdino,Aah namjua personal patelo siku zoteee mtu roho safi,0,2025-07-28T16:57:04Z
@cellescale3539,"Mi hizo vitu mnasema hapa comment section mi sitabui, swali ni Dee anaelewa hii sheg ama ako kaa mm",10,2025-07-28T16:56:38Z
@blessednimo237,Obinnah haradi kabisa ako zile za.....ok ok,0,2025-07-28T16:56:30Z
@sammykamatu,Yaani Obinna huwezi wacha waenjoy honey moon 😅,2,2025-07-28T16:55:55Z
@shadizoproduction,Shadizo in,0,2025-07-28T16:55:51Z
@MercySlalei,Mbogi itaki ujinga😂😂😂😂😂ati how old a you mbogi ati old enough 😊😅😅😅,24,2025-07-28T16:55:30Z
@LuciaNjuguna-vr7wl,Hii ss ndio mapenzi tight ❤️❤️❤️❤️n walombotov,2,2025-07-28T16:55:28Z
@yvonnechestit7671,Pesa haipendi makelele 😆😆😆,1,2025-07-28T16:55:25Z
@EuniceKabura-yz3nv,Hii wedding  ndio imenileta uku 😊❤,3,2025-07-28T16:54:46Z
@BrianaAnyango-rw8rt,Here for love like dis ❤❤❤❤❤,3,2025-07-28T16:54:44Z
@mchimazalitheheadgirl9292,Nimekuwa more confused 😢❤😅😅😅,2,2025-07-28T16:54:43Z
@Trending_kenya001,😂😂hapa ni jaba mpaka mwisho,0,2025-07-28T16:54:29Z
@gladoh_366,Lakini patello anatupima sana😅,1,2025-07-28T16:54:27Z
@thomasm5796,"Dee si amebambika na huyu jamaa.
Giggling like a little girl 😂😂😂",74,2025-07-28T16:54:21Z
@nicholasikubi1355,"Wedding 💯....budget...""Ivo tuu""....🤣🤣🤣🤣🤣",0,2025-07-28T16:54:20Z
@lizia418,Huyu jamaa ni mcute walai akiachana tu na miadarati na aoshwe tena na diana walai bilahi madems watampigania😅😅😊,15,2025-07-28T16:53:45Z
@kellykellypinky4089,Ata hawajaenda vacation 😂😂😂obizee ushawaita 😂😂😂nice show,1,2025-07-28T16:53:27Z
@promaxgraphics5261,Pateloh na Dee... LOVE LIKE THIS OMG,2,2025-07-28T16:53:26Z
@wozulizer83,Hii nayo Mary hawezani 😂😂,0,2025-07-28T16:53:22Z
@JamesKariuki-y5j,Mi ndo naiwatch sai,2,2025-07-28T16:53:12Z
@Smithcherotich,Hii inabamba 😂😂😂,1,2025-07-28T16:53:06Z
@kelvinmwenda9245,Wa kudumu atadumu,2,2025-07-28T16:52:46Z
@JanetMusau-r6n,Obinna sijui kaa niwewe unapena hizo offer za tiktok ama you scammers,1,2025-07-28T16:52:27Z
@kinarawao4752,😂machoki mdogo mdogo,0,2025-07-28T16:51:45Z
@puritykiki4582,It's giving subtle Whitney and Bobby brown😂😂,27,2025-07-28T16:51:43Z
@BeatriceJoseph-c8b,😂😂😂 enyewe the more you dig into the question the more you get confused,197,2025-07-28T16:50:53Z
@maryshee5953,Wueh😂😂😂😂😂,0,2025-07-28T16:50:52Z
@mourineatieno7390,Big up partelo👊🙏,0,2025-07-28T16:50:37Z
@sophierobert7941,Sijai maisha yangu yote watch show ya obinna YouTube. I only see little snippets on TikTok. Today is my first day😂😂 enyewe patelo na dee wametuweza 😂😂😂😂,128,2025-07-28T16:49:44Z
@GladysKabiru-l4h,Sijawai kuja kuwatch kitu hapa but hii nayo lzma niwatch yote 😅😅,15,2025-07-28T16:49:06Z
@AnnnjokiIrungu,Hii ndio inabamba 😂😂😂❤❤❤😊,1,2025-07-28T16:49:05Z
@vincentkimutai2575,Has anyone taken a life insurance on the other? Happy married life to them.,5,2025-07-28T16:49:04Z
@Sambu-e3p,Huyu mse tutampigia kura 😂😂aturepresent Embalasi East,9,2025-07-28T16:49:00Z
@nancywanjiku4372,Hi nayo ni ujinga 😅,0,2025-07-28T16:48:24Z
@josepholao,50 - 26 😂 ...jijazie bana ..poverty ndio enemy .,2,2025-07-28T16:47:58Z
@racheal7929,Enyewe wacha wa kudumu adumu 😂,0,2025-07-28T16:47:43Z
@ahmedjalilk4540,500m mtu yangu😅😅😅😅😅😅😅💀👎🏽,1,2025-07-28T16:47:25Z
@natalietalia9939,Walisema watu unaita hajielewi sasa hii hapa Obbina uliweza hii inabamba mbaya sana,0,2025-07-28T16:46:46Z
@davidmwamburi3115,The lady is a mafia boss no expression on her face 😂😂😂😂😂,520,2025-07-28T16:46:26Z
@ElvinsOndiek,New viewer,0,2025-07-28T16:46:18Z
@Engineer_Ian,Mimi ni mentor,0,2025-07-28T16:46:10Z
@ericknyamwaro,500million😂😂,3,2025-07-28T16:45:29Z
@ShabanShariff-q7e,Barshosho to the world 🌍🔥🔥,1,2025-07-28T16:45:15Z
@p.i.n.c.h.o.r.a,Mtoto ashatengenezwa as they talk😂,2,2025-07-28T16:44:50Z
@readonnams97,This guy is so sharp for real,1,2025-07-28T16:44:49Z
@FlevianIrako,Wako best 😂😂😂❤❤❤.much love,0,2025-07-28T16:44:33Z
@NorahA-r5c,Mzing nikupiga mabaroda😂😂😂,1,2025-07-28T16:44:12Z
@ayumaa-g4m,Mi sasa nataka chali kichwa mbaya hii design but mdomo yangu hairuhusu 😂 ntapigwa nkufe,8,2025-07-28T16:44:00Z
@MaryannAlivitsa,Haki huyu dem si ametulia,0,2025-07-28T16:43:45Z
@josphineanekeya9524,Kwani huyu ni sister ya Diana Rose😅😅,0,2025-07-28T16:43:37Z
@kennedyodhiambo-hd1gd,Locked 🔐,0,2025-07-28T16:43:32Z
@2010Bangie,"May God Bless this couple - truly wishing you well. 

Learning your music - big up to your Social Media, Mad G! FIre coverage.🔥",4,2025-07-28T16:43:22Z
@StephenMuange-v7r,This has taught me something...you can have money but have no peace...find peace na furahia maisha,35,2025-07-28T16:43:16Z
@MasindeDennis-w2d,btw this guy is a good mentor and youth leader to be trusted,51,2025-07-28T16:43:12Z
@trizah25,Niko hapa kuskia sauti ya Dee😂😂😂,6,2025-07-28T16:43:10Z
@MadamderivedTycoon,"The fact that this guy hacheki while answering questions unseriously is alarming😭😂 ""Bytheway, Age is just a Number kama Love kidogo na Pesa mingi iko""...have you seen vile jamaa anatetea mumama wake plus anamsaidia kujibu maswali?👀
Enyewe the more you dig in asking questions the more you get confused😂🙌",2,2025-07-28T16:42:44Z
@tabithawangui9673,Nataka kama huyu sasa mungu nlikuwa nmemwambia kinuthia bt fior now apana kama huyu😂😂,0,2025-07-28T16:42:43Z
@elizabethadongo6452,Dee ni mchill na mcalm wasichana mko tu na wivu.she has a beautiful smile😂😂,114,2025-07-28T16:42:28Z
@lydiahachesah2796,Weeding 500m,1,2025-07-28T16:42:14Z
@nasia260,Oga aamini,0,2025-07-28T16:42:12Z
@serahlyne,kumi na nane supu alonglilo babaaa babangu😂😂😂,1,2025-07-28T16:41:57Z
@alicenjeri2235,Alonglilo nikumaanisha long life ama niko zangu😂😂😂,3,2025-07-28T16:41:48Z
@Cecyqueen,"OBBINA: Sijaelewa
PARTELO:Muhimu😂",460,2025-07-28T16:41:48Z
@jay-ob5ml,The wife is gorgeous,160,2025-07-28T16:40:47Z
@Rispermaina-254,Hapa uongo inaendelea ni mingi.....but I love the way the guy knows first priority ni wife yake then mbogi,13,2025-07-28T16:40:36Z
@chepkorir355,Nimetoka Instagram 😂,0,2025-07-28T16:40:30Z
@doreenkimathi254,Lakini dee ni karembo walai❤❤🥰🥰,15,2025-07-28T16:40:29Z
@getrudematheka2906,Getrude from Rongai  massive,1,2025-07-28T16:40:20Z
@lennywangira,❤❤❤❤,0,2025-07-28T16:40:10Z
@spicefyah1523,Wachanganye kabisa partelo😂😂 anaku kutusoma,2,2025-07-28T16:40:08Z
@Sheilla_nyakio,Mi niko huku nijue kama Dee huongea 😂😂,0,2025-07-28T16:39:36Z
@EstherWambui-f9s,Majibu ni deadly deadly😂,1,2025-07-28T16:38:30Z
@faithndanu5142,Wenye hawajui venye street hu-run mnafloat tu😂😂😂😂😂,0,2025-07-28T16:38:05Z
@FaithMuinde-015,I can answer that question more further😂😂😂😂😂😂,0,2025-07-28T16:37:50Z
@wanjiruwaithera1769,wedding of the year ❤❤,2,2025-07-28T16:37:39Z
@Engineer_Ian,"Hiyo wedding nayo , episode 2000 and I can’t get enough of it",1,2025-07-28T16:37:19Z
@fidella3242,"I like the suit Obinna is wearing. Well, the color.",7,2025-07-28T16:36:14Z
@Annemimi234,Napenda hii couple but hapo kwa 29yrs nimekataaa.... 😂😂,10,2025-07-28T16:36:04Z
@MKLMNMKLMNMKLMN,rada zako wasingam,0,2025-07-28T16:35:44Z
@raphaelmutinda8214,Izo chwom mbaya ndio zetuu😂😂,0,2025-07-28T16:35:12Z
@rhinoriders6060,Nka shy😅,0,2025-07-28T16:35:07Z
@wanjawakariuki9079,Ata kama ni dooh kuna shida zingine siwezi taka,1,2025-07-28T16:34:43Z
@irenemutuku4043,😂😂😂😂😂😂Hawa huwezi waelewa,0,2025-07-28T16:34:01Z
@2five4Eventsphotography,tumeingoja. salamia korir,0,2025-07-28T16:33:34Z
@MwilwatsiJohn,The wife looks 65😂,0,2025-07-28T16:33:32Z
@Josephine-ht3zc,"The more you dig in,the more you get confused",8,2025-07-28T16:33:08Z
@henryomondi9957,Obina kuja busia,0,2025-07-28T16:33:04Z
@justmekendi,Mchele na kebab. Water Melon na cake,0,2025-07-28T16:32:29Z
@LucyNjiru-i8m,Was waiting for this 😅😅,0,2025-07-28T16:32:27Z
@geofreynjagim5241,Fully active💪,0,2025-07-28T16:32:13Z
@kenzyadai531,"Guys let's stop being haters,if this guy is happy and the lady,who are we to judge,God has plans for everyone and whatever they do,whatever age they are it's none of your fucking business as long as they love each other,the lady is calm sophisticated I'm happy when I see people happy....may God bless their union as he has blessed mine....hugs for them from  diaspora.❤",17,2025-07-28T16:31:44Z
@CharlesKabai-de6df,Kumintatu 😂,0,2025-07-28T16:31:04Z
@AlaniJereman-wg6bf,😂😂siku zombo,0,2025-07-28T16:30:58Z
@dkmwers,Hapo kwa Movement ni jammo got me😂😂,0,2025-07-28T16:30:27Z
@Williammuthengiro,Wakudumu,0,2025-07-28T16:30:25Z
@NorahMunyiva,Obina you the Goat❤,5,2025-07-28T16:30:24Z
@gakiikimathi-bv3fp,Wow I like the show ❤😊,0,2025-07-28T16:29:36Z
@KathrynObare,Kwani watu huwatch bila kulike 😅 juu tumekuwa watu almost 4.5K how comes likes 2.4k,1,2025-07-28T16:29:29Z
@carohnjeri8987,I've never watched obbina show but for this nlikua nkingoja snaaaaa😂😂,1,2025-07-28T16:29:02Z
@theenelly2543,ARSENAL SIKU ZOMBOOOOOOOOOOOOOO,0,2025-07-28T16:28:47Z
@Shaniz-kadot,Nmenice ❤😂😂😂,0,2025-07-28T16:28:41Z
@shienjoroge7455,Huyu anaongelelea Naira ama😢,0,2025-07-28T16:28:27Z
@ClementShikanda,"After Show ya Ndeke, this one has brought me back here 😂",0,2025-07-28T16:28:16Z
@PurityWambui-ln5dc,The wedding of the year🎉🎉🎉🎉❤I loved this😂😂love like this,1,2025-07-28T16:27:37Z
@bettyonyore7621,Tuko locked,0,2025-07-28T16:27:21Z
@NgaruyaNaiposhe,Wueeeeeh,0,2025-07-28T16:26:06Z
@oliverdemshariah5884,wozolo,0,2025-07-28T16:25:49Z
@KathrynObare,Hi n fire c fire 🔥 😂😂,1,2025-07-28T16:25:21Z
@veekemm,Mtu wangu najua uko comment section 😢😢😢,2,2025-07-28T16:25:19Z
@wanjawakariuki9079,Hii ni jaba 😮500m ya Tanzania,12,2025-07-28T16:25:08Z
@theenelly2543,😅😅😅😅,0,2025-07-28T16:25:01Z
@FeithChepkirui-k2l,Game make the relationship to be strong 💪❣️,7,2025-07-28T16:24:40Z
@faithgikunga7659,The more u ask the more u get confused 😂😂😂😂,58,2025-07-28T16:24:14Z
@thecandidtalk254conqueror4,Brought up in Eastland but hi sheng imenipita,7,2025-07-28T16:24:09Z
@officialJuma-h8b,Mimi pia,0,2025-07-28T16:23:47Z
@ashadihab7119,Nataka kma huyu bad boy wanakuaga na mapenzi,0,2025-07-28T16:23:41Z
@puritywairimo4237,Diana my friend am happy for you congrats,18,2025-07-28T16:23:24Z
@mwendehassan9468,Wueh😂,0,2025-07-28T16:23:15Z
@amosmwangi4936,"Me niliskia guardian Angel hapa amepigwa 10 -1 but ,but hii gang imenibamba kivyake acha wajinice",0,2025-07-28T16:21:45Z
@Lilianmuriithi-nx3pv,Tuko huku hii wedo imetugusa na. muambia petelo nataka ghetto,0,2025-07-28T16:21:24Z
@EuniceMaina-fz7dh,Hachoki shigo aki😢😢😢,1,2025-07-28T16:21:14Z
@PeninahHiuko,The only marriage I know that will have happy endings no tears nimechange maombi  God Kama Tu ya Dee,65,2025-07-28T16:21:08Z
@Marissahmonique,The wedding was superb😊this is just the  best wedding of the year🎉,18,2025-07-28T16:20:35Z
@catherinenjoroge1829,❤❤❤❤❤❤,0,2025-07-28T16:19:40Z
@WagodieNkoitoi,Ni 4.2M ya Tanzania au uganda,0,2025-07-28T16:18:50Z
@youngboyneverbroke7561,Bro amejielewa mbayaaa big upp,47,2025-07-28T16:18:15Z
@AlbanusKisini,500 Million😂😂,3,2025-07-28T16:17:43Z
@Valour_aerobics,Tumengoja,2,2025-07-28T16:17:03Z
@wanjiruwaithera1769,Za VJ patelo zimeshika kama laana ya Raila 😂,11,2025-07-28T16:16:35Z
@al-yasakato,love from UG +256 big up PATELO bro😊,6,2025-07-28T16:16:25Z
@lucynjeri3864,Nilijua tu obinna lazima atuletee power couple,18,2025-07-28T16:16:09Z
@charleswaithaka8371,But the guy is vibe😂😂,27,2025-07-28T16:15:49Z
@RosemaryNelima-e9n,"The wife is chill and beautiful,  and  rich❤❤❤",20,2025-07-28T16:15:29Z
@ghettocreatures6143,He inafaa kushare tuko lock in mbaya sana😂🎉,2,2025-07-28T16:15:08Z
@enyattayvonne9694,😂😂😂vibes,0,2025-07-28T16:14:46Z
@lisaeve1072,I just had to manmnn🎉🎉🎉🎉😂😂😂😂Confirmation😂😂❤❤,2,2025-07-28T16:14:42Z
@BensonOyombe-n8k5u,Hii show ni kali😅😅🔥🔥🔥🔥,0,2025-07-28T16:14:41Z
